Place,Distance,Type,Median earnings,Median household income,Avg Hours Worked,In labor force,Civilian labor force,Employed,Unemployed,Armed Forces,Not in labor force,Avg Hrly Earnings,Wages,Self Employment,Investments and Retirement,Social Security,Public Assistance and SSI,Self Employed,Total Working Age,Unemployment Rate,Labor Force Participation,Total Employed,Total Unemployed,Total Not in Labor Force,With Retirement Income,Total In Poverty,Percent of Population In Poverty,In Poverty-Employed,In Poverty-Unemployed,In Poverty-Not in Labor Force,Public Assistance Percent,Gini Index,Full Time Employment,Part Time Employment,Men Working Part Time,Women Working Part Time,Single Earner Families,Families with No One Working,"Car, truck or van",Drove alone,Carpooled,In 2-person carpool,In 3-person carpool,In 4-or-more-person carpool,Public transportation,Bus,Streetcar or trolley,Subway or elevated,Railroad,Ferryboat,Bicycle,Walked,"Taxicab, motorcycle or other",Worked at home,Bicycle or walk,Drive,Avg Commute Time,Work in city or place where live,Self Employment Income,Total Self-employed Men,Total Self-employed Women,Zip Code
2571,0.0,Zipcode,53953.0,58927.0,36.0,5709.0,5709.0,5231.0,478.0,0.0,2897.0,28.821,0.72,0.047,0.132,0.092,0.009,0.08,8606.0,0.056,0.663,0.608,0.056,0.337,0.229,1200.0,0.115,0.148,0.045,0.068,0.172,0.415,0.671,0.329,0.257,0.385,0.202,0.221,0.955,0.887,0.068,0.063,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.008,0.003,0.034,0.008,0.958,29.02,0.096,41874.011,395.0,56.0,"<a href=""2571-Zipcode-MA-Economy-data.html"">2571</a>"
2575,0.0,Zipcode,62101.0,85469.0,35.9,1298.0,1298.0,1272.0,26.0,0.0,723.0,33.266,0.654,0.102,0.185,0.058,0.0,0.272,2021.0,0.013,0.642,0.629,0.013,0.358,0.15,29.0,0.013,0.0,0.897,0.0,0.027,0.405,0.693,0.307,0.285,0.318,0.321,0.137,0.707,0.648,0.059,0.059,0.0,0.0,0.053,0.0,0.0,0.006,0.0,0.047,0.008,0.037,0.006,0.19,0.045,0.712,16.23,0.0,38764.479,212.0,160.0,"<a href=""2575-Zipcode-MA-Economy-data.html"">2575</a>"
2576,0.0,Zipcode,57610.0,82029.0,38.6,3000.0,3000.0,2784.0,216.0,0.0,1153.0,28.702,0.773,0.048,0.099,0.073,0.007,0.134,4153.0,0.052,0.722,0.67,0.052,0.278,0.214,349.0,0.067,0.304,0.0,0.115,0.075,0.356,0.743,0.257,0.159,0.357,0.162,0.085,0.96,0.899,0.061,0.055,0.006,0.0,0.009,0.0,0.0,0.0,0.009,0.0,0.0,0.0,0.014,0.016,0.0,0.974,27.354,0.062,31361.923,107.0,54.0,"<a href=""2576-Zipcode-MA-Economy-data.html"">2576</a>"
2584,0.0,Zipcode,0.0,0.0,0.0,11.0,11.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"<a href=""2584-Zipcode-MA-Economy-data.html"">2584</a>",91C336]
2601,0.0,Zipcode,36831.0,43052.0,35.8,8050.0,8050.0,7430.0,620.0,0.0,4299.0,19.785,0.689,0.084,0.122,0.087,0.018,0.141,12349.0,0.05,0.652,0.602,0.05,0.348,0.156,2752.0,0.192,0.162,0.032,0.2,0.247,0.455,0.683,0.317,0.224,0.408,0.311,0.135,0.901,0.807,0.094,0.086,0.007,0.001,0.016,0.014,0.0,0.0,0.002,0.0,0.004,0.034,0.013,0.031,0.038,0.915,18.395,0.461,33426.031,491.0,319.0,"<a href=""2601-Zipcode-MA-Economy-data.html"">2601</a>"
2630,0.0,Zipcode,59886.0,81833.0,37.7,1072.0,1072.0,1026.0,46.0,0.0,807.0,30.548,0.616,0.023,0.276,0.08,0.006,0.139,1879.0,0.024,0.571,0.546,0.024,0.429,0.358,491.0,0.214,0.216,0.0,0.259,0.043,0.526,0.615,0.385,0.191,0.566,0.368,0.266,0.957,0.881,0.076,0.076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043,0.0,0.957,26.314,0.564,19383.065,81.0,0.0,"<a href=""2630-Zipcode-MA-Economy-data.html"">2630</a>"
2631,0.0,Zipcode,56207.0,67569.0,39.1,4802.0,4802.0,4568.0,234.0,0.0,3538.0,27.645,0.559,0.144,0.203,0.09,0.004,0.248,8340.0,0.028,0.576,0.548,0.028,0.424,0.274,465.0,0.049,0.275,0.129,0.215,0.058,0.464,0.755,0.245,0.171,0.319,0.24,0.241,0.829,0.778,0.052,0.049,0.0,0.003,0.015,0.011,0.0,0.004,0.0,0.0,0.003,0.02,0.011,0.121,0.023,0.841,24.047,0.392,56195.511,719.0,463.0,"<a href=""2631-Zipcode-MA-Economy-data.html"">2631</a>"
2632,0.0,Zipcode,51903.0,71412.0,38.3,5641.0,5641.0,5234.0,407.0,0.0,3030.0,26.061,0.637,0.064,0.19,0.103,0.006,0.155,8671.0,0.047,0.651,0.604,0.047,0.349,0.236,429.0,0.042,0.226,0.07,0.145,0.047,0.387,0.751,0.249,0.122,0.377,0.179,0.249,0.901,0.847,0.053,0.051,0.0,0.002,0.015,0.007,0.0,0.0,0.0,0.008,0.0,0.009,0.009,0.067,0.009,0.909,20.567,0.517,35212.266,534.0,271.0,"<a href=""2632-Zipcode-MA-Economy-data.html"">2632</a>"
2633,0.0,Zipcode,47365.0,62824.0,36.6,1707.0,1697.0,1609.0,88.0,10.0,1599.0,24.887,0.409,0.093,0.395,0.101,0.001,0.202,3306.0,0.027,0.516,0.487,0.027,0.484,0.374,641.0,0.167,0.111,0.02,0.214,0.092,0.609,0.702,0.298,0.165,0.447,0.271,0.324,0.865,0.799,0.066,0.066,0.0,0.0,0.014,0.003,0.0,0.011,0.0,0.0,0.0,0.029,0.02,0.072,0.029,0.885,22.596,0.216,53837.978,319.0,96.0,"<a href=""2633-Zipcode-MA-Economy-data.html"">2633</a>"
2635,0.0,Zipcode,56250.0,63712.0,38.0,1481.0,1481.0,1350.0,131.0,0.0,1558.0,28.467,0.557,0.093,0.266,0.083,0.0,0.18,3039.0,0.043,0.487,0.444,0.043,0.513,0.25,204.0,0.059,0.059,0.0,0.402,0.027,0.523,0.729,0.271,0.226,0.324,0.296,0.277,0.859,0.826,0.033,0.033,0.0,0.0,0.025,0.011,0.0,0.007,0.007,0.0,0.0,0.027,0.004,0.085,0.027,0.863,29.542,0.493,52991.166,277.0,95.0,"<a href=""2635-Zipcode-MA-Economy-data.html"">2635</a>"
2637,0.0,Zipcode,71161.0,140179.0,0.0,37.0,37.0,37.0,0.0,0.0,66.0,0.0,0.85,0.0,0.0,0.15,0.0,0.0,103.0,0.0,0.359,0.359,0.0,0.641,0.521,0.0,0.0,0.0,0.0,0.0,0.292,0.341,0.676,0.324,0.0,0.5,0.389,0.306,0.703,0.703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.297,0.0,0.703,0.0,1.0,0.0,0.0,0.0,"<a href=""2637-Zipcode-MA-Economy-data.html"">2637</a>"
2638,0.0,Zipcode,53125.0,69375.0,37.7,1413.0,1413.0,1282.0,131.0,0.0,1703.0,27.099,0.456,0.041,0.339,0.158,0.005,0.103,3116.0,0.042,0.453,0.411,0.042,0.547,0.529,370.0,0.106,0.076,0.103,0.149,0.064,0.444,0.709,0.291,0.138,0.419,0.29,0.454,0.886,0.839,0.047,0.047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026,0.012,0.076,0.026,0.899,31.789,0.215,35115.951,158.0,108.0,"<a href=""2638-Zipcode-MA-Economy-data.html"">2638</a>"
2639,0.0,Zipcode,42500.0,47600.0,38.5,1378.0,1378.0,1287.0,91.0,0.0,799.0,21.229,0.618,0.091,0.15,0.134,0.007,0.162,2177.0,0.042,0.633,0.591,0.042,0.367,0.188,201.0,0.083,0.0,0.035,0.224,0.156,0.422,0.774,0.226,0.187,0.257,0.287,0.269,0.873,0.809,0.064,0.064,0.0,0.0,0.032,0.025,0.0,0.0,0.007,0.0,0.0,0.042,0.001,0.052,0.042,0.873,23.262,0.139,35702.778,117.0,59.0,"<a href=""2639-Zipcode-MA-Economy-data.html"">2639</a>"
2641,0.0,Zipcode,52361.0,0.0,0.0,78.0,78.0,78.0,0.0,0.0,150.0,0.0,0.325,0.0,0.529,0.146,0.0,0.073,228.0,0.0,0.342,0.342,0.0,0.658,0.597,17.0,0.072,0.0,0.0,0.0,0.073,0.502,0.607,0.393,0.0,0.579,0.219,0.562,0.795,0.654,0.141,0.0,0.141,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.103,0.0,0.103,0.103,0.795,8.857,0.205,0.0,17.0,0.0,"<a href=""2641-Zipcode-MA-Economy-data.html"">2641</a>"
2642,0.0,Zipcode,50517.0,57402.0,35.6,2361.0,2351.0,2152.0,199.0,10.0,2084.0,27.289,0.418,0.112,0.326,0.135,0.008,0.183,4445.0,0.045,0.531,0.484,0.045,0.469,0.327,284.0,0.058,0.165,0.0,0.088,0.053,0.429,0.697,0.303,0.222,0.378,0.331,0.31,0.865,0.786,0.079,0.076,0.0,0.003,0.007,0.007,0.0,0.0,0.0,0.0,0.018,0.025,0.008,0.077,0.043,0.873,20.786,0.175,45475.114,351.0,139.0,"<a href=""2642-Zipcode-MA-Economy-data.html"">2642</a>"
2643,0.0,Zipcode,0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.5,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,"<a href=""2643-Zipcode-MA-Economy-data.html"">2643</a>",91C336]
2644,0.0,Zipcode,50689.0,93800.0,36.1,2837.0,2817.0,2724.0,93.0,20.0,834.0,27.002,0.812,0.052,0.065,0.046,0.025,0.178,3671.0,0.025,0.773,0.742,0.025,0.227,0.14,257.0,0.054,0.109,0.0,0.272,0.08,0.38,0.634,0.366,0.259,0.461,0.13,0.063,0.961,0.873,0.088,0.06,0.028,0.0,0.003,0.0,0.0,0.0,0.0,0.003,0.0,0.0,0.016,0.02,0.0,0.976,24.213,0.045,29186.641,177.0,74.0,"<a href=""2644-Zipcode-MA-Economy-data.html"">2644</a>"
2645,0.0,Zipcode,52491.0,76221.0,38.0,4936.0,4936.0,4683.0,253.0,0.0,3196.0,26.564,0.673,0.053,0.175,0.092,0.007,0.15,8132.0,0.031,0.607,0.576,0.031,0.393,0.264,686.0,0.074,0.146,0.026,0.077,0.055,0.45,0.754,0.246,0.159,0.345,0.163,0.259,0.919,0.845,0.075,0.057,0.0,0.018,0.007,0.003,0.0,0.002,0.002,0.0,0.004,0.0,0.014,0.057,0.004,0.933,20.16,0.179,32940.65,509.0,229.0,"<a href=""2645-Zipcode-MA-Economy-data.html"">2645</a>"
2646,0.0,Zipcode,41106.0,66844.0,38.3,858.0,858.0,804.0,54.0,0.0,844.0,20.64,0.53,0.066,0.292,0.112,0.0,0.148,1702.0,0.032,0.504,0.472,0.032,0.496,0.413,145.0,0.078,0.124,0.041,0.083,0.054,0.507,0.697,0.303,0.293,0.312,0.217,0.437,0.904,0.867,0.037,0.027,0.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.0,0.077,0.019,0.904,19.629,0.163,41015.556,101.0,35.0,"<a href=""2646-Zipcode-MA-Economy-data.html"">2646</a>"
2647,0.0,Zipcode,55000.0,78050.0,0.0,79.0,79.0,79.0,0.0,0.0,71.0,0.0,0.786,0.0,0.0,0.214,0.0,0.269,150.0,0.0,0.527,0.527,0.0,0.473,0.527,0.0,0.0,0.0,0.0,0.0,0.0,0.272,1.0,0.0,0.0,0.0,0.0,0.407,0.57,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43,0.0,0.57,0.0,0.43,0.0,10.0,33.0,"<a href=""2647-Zipcode-MA-Economy-data.html"">2647</a>"
2648,0.0,Zipcode,54420.0,76364.0,37.4,3773.0,3773.0,3623.0,150.0,0.0,1737.0,27.982,0.725,0.053,0.145,0.071,0.005,0.196,5510.0,0.027,0.685,0.658,0.027,0.315,0.214,477.0,0.074,0.201,0.099,0.126,0.058,0.378,0.751,0.249,0.169,0.356,0.229,0.173,0.918,0.816,0.102,0.066,0.011,0.025,0.021,0.009,0.0,0.007,0.0,0.005,0.0,0.019,0.0,0.042,0.019,0.918,22.142,0.581,23878.195,504.0,169.0,"<a href=""2648-Zipcode-MA-Economy-data.html"">2648</a>"
2649,0.0,Zipcode,56869.0,70995.0,37.7,7068.0,6992.0,6560.0,432.0,76.0,5158.0,29.009,0.597,0.058,0.223,0.114,0.007,0.132,12226.0,0.035,0.578,0.537,0.035,0.422,0.283,942.0,0.068,0.172,0.066,0.148,0.06,0.433,0.701,0.299,0.174,0.411,0.231,0.295,0.913,0.813,0.101,0.095,0.003,0.003,0.007,0.005,0.0,0.001,0.0,0.001,0.003,0.021,0.004,0.052,0.023,0.917,26.391,0.158,39198.659,537.0,263.0,"<a href=""2649-Zipcode-MA-Economy-data.html"">2649</a>"
2650,0.0,Zipcode,51071.0,70771.0,40.5,500.0,500.0,450.0,50.0,0.0,607.0,24.25,0.376,0.108,0.363,0.153,0.0,0.269,1107.0,0.045,0.452,0.407,0.045,0.548,0.338,78.0,0.073,0.385,0.0,0.308,0.0,0.406,0.699,0.301,0.24,0.378,0.338,0.301,0.85,0.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.075,0.075,0.0,0.925,19.177,0.0,33458.14,84.0,60.0,"<a href=""2650-Zipcode-MA-Economy-data.html"">2650</a>"
2651,0.0,Zipcode,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"<a href=""2651-Zipcode-MA-Economy-data.html"">2651</a>",91C336]
2652,0.0,Zipcode,43438.0,60662.0,39.8,397.0,397.0,376.0,21.0,0.0,253.0,20.989,0.55,0.134,0.182,0.134,0.0,0.362,650.0,0.032,0.611,0.578,0.032,0.389,0.267,53.0,0.068,0.321,0.0,0.34,0.0,0.402,0.858,0.142,0.0,0.272,0.539,0.216,0.794,0.78,0.014,0.0,0.014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.206,0.0,0.794,21.077,0.0,28090.541,143.0,40.0,"<a href=""2652-Zipcode-MA-Economy-data.html"">2652</a>"
2653,0.0,Zipcode,44851.0,49934.0,36.8,2663.0,2663.0,2572.0,91.0,0.0,2618.0,23.438,0.445,0.106,0.296,0.143,0.01,0.176,5281.0,0.017,0.504,0.487,0.017,0.496,0.321,442.0,0.076,0.208,0.041,0.145,0.122,0.484,0.681,0.319,0.17,0.426,0.26,0.353,0.805,0.745,0.06,0.035,0.024,0.0,0.008,0.004,0.0,0.004,0.0,0.0,0.008,0.064,0.011,0.105,0.071,0.816,19.223,0.403,47428.376,472.0,262.0,"<a href=""2653-Zipcode-MA-Economy-data.html"">2653</a>"
2655,0.0,Zipcode,66791.0,68684.0,39.0,1526.0,1526.0,1396.0,130.0,0.0,1569.0,32.934,0.486,0.065,0.363,0.085,0.001,0.168,3095.0,0.042,0.493,0.451,0.042,0.507,0.264,162.0,0.047,0.222,0.074,0.278,0.026,0.584,0.737,0.263,0.185,0.375,0.3,0.36,0.854,0.79,0.064,0.033,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019,0.048,0.005,0.073,0.068,0.859,23.246,0.628,52837.828,124.0,110.0,"<a href=""2655-Zipcode-MA-Economy-data.html"">2655</a>"
2657,0.0,Zipcode,49583.0,42228.0,37.2,1759.0,1759.0,1602.0,157.0,0.0,1023.0,25.632,0.621,0.046,0.24,0.088,0.005,0.16,2782.0,0.056,0.632,0.576,0.056,0.368,0.207,391.0,0.132,0.169,0.018,0.164,0.122,0.522,0.655,0.345,0.284,0.435,0.264,0.068,0.52,0.403,0.117,0.089,0.028,0.0,0.012,0.006,0.0,0.006,0.0,0.0,0.092,0.217,0.031,0.127,0.309,0.551,14.415,0.62,20580.623,175.0,129.0,"<a href=""2657-Zipcode-MA-Economy-data.html"">2657</a>"
2659,0.0,Zipcode,52292.0,52118.0,40.8,457.0,457.0,413.0,44.0,0.0,287.0,24.647,0.629,0.109,0.137,0.126,0.0,0.191,744.0,0.059,0.614,0.555,0.059,0.386,0.259,41.0,0.049,0.537,0.171,0.0,0.068,0.476,0.802,0.198,0.126,0.271,0.237,0.231,0.83,0.79,0.04,0.04,0.0,0.0,0.02,0.0,0.0,0.0,0.0,0.02,0.0,0.099,0.0,0.052,0.099,0.83,26.406,0.0,46979.487,57.0,19.0,"<a href=""2659-Zipcode-MA-Economy-data.html"">2659</a>"
2660,0.0,Zipcode,46389.0,52650.0,37.1,3232.0,3225.0,2967.0,258.0,7.0,2677.0,24.046,0.457,0.065,0.336,0.131,0.011,0.113,5909.0,0.044,0.547,0.502,0.044,0.453,0.322,641.0,0.1,0.094,0.072,0.08,0.113,0.464,0.717,0.283,0.194,0.362,0.229,0.359,0.958,0.855,0.104,0.095,0.005,0.003,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.008,0.004,0.028,0.008,0.962,22.007,0.127,42296.369,241.0,152.0,"<a href=""2660-Zipcode-MA-Economy-data.html"">2660</a>"
2663,0.0,Zipcode,0.0,60568.0,0.0,44.0,44.0,22.0,22.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.173,108.0,0.204,0.407,0.204,0.204,0.593,0.423,0.0,0.0,0.0,0.0,0.0,0.0,0.159,0.705,0.295,0.0,0.591,0.0,0.577,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,9.0,0.0,"<a href=""2663-Zipcode-MA-Economy-data.html"">2663</a>"
2664,0.0,Zipcode,48077.0,52696.0,36.9,4653.0,4653.0,4221.0,432.0,0.0,3097.0,25.056,0.62,0.059,0.176,0.129,0.015,0.136,7750.0,0.056,0.6,0.545,0.056,0.4,0.311,868.0,0.097,0.21,0.094,0.066,0.114,0.418,0.691,0.309,0.213,0.389,0.263,0.262,0.887,0.826,0.061,0.058,0.004,0.0,0.012,0.004,0.002,0.006,0.0,0.0,0.005,0.025,0.005,0.066,0.03,0.892,22.259,0.202,29426.17,390.0,243.0,"<a href=""2664-Zipcode-MA-Economy-data.html"">2664</a>"
2666,0.0,Zipcode,62250.0,62439.0,34.5,475.0,475.0,456.0,19.0,0.0,314.0,34.699,0.562,0.135,0.174,0.13,0.0,0.392,789.0,0.024,0.602,0.578,0.024,0.398,0.333,119.0,0.147,0.496,0.0,0.042,0.012,0.358,0.699,0.301,0.124,0.639,0.275,0.14,0.63,0.574,0.056,0.056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013,0.0,0.357,0.013,0.63,13.206,0.0,22005.59,157.0,50.0,"<a href=""2666-Zipcode-MA-Economy-data.html"">2666</a>"
2667,0.0,Zipcode,50742.0,47115.0,33.2,1680.0,1680.0,1502.0,178.0,0.0,1068.0,29.392,0.42,0.224,0.226,0.127,0.003,0.308,2748.0,0.065,0.611,0.547,0.065,0.389,0.232,207.0,0.068,0.203,0.0,0.014,0.119,0.485,0.519,0.481,0.411,0.56,0.18,0.285,0.745,0.695,0.05,0.039,0.006,0.006,0.025,0.006,0.0,0.019,0.0,0.0,0.033,0.046,0.011,0.14,0.079,0.756,20.805,0.0,51351.398,265.0,248.0,"<a href=""2667-Zipcode-MA-Economy-data.html"">2667</a>"
2668,0.0,Zipcode,75165.0,95957.0,39.7,1652.0,1652.0,1607.0,45.0,0.0,930.0,36.41,0.616,0.116,0.199,0.067,0.002,0.179,2582.0,0.017,0.64,0.622,0.017,0.36,0.302,159.0,0.054,0.396,0.0,0.208,0.018,0.421,0.705,0.295,0.207,0.364,0.237,0.248,0.805,0.778,0.027,0.027,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.054,0.0,0.141,0.054,0.805,22.275,0.592,74870.175,137.0,213.0,"<a href=""2668-Zipcode-MA-Economy-data.html"">2668</a>"
2669,0.0,Zipcode,42794.0,104653.0,36.9,136.0,136.0,136.0,0.0,0.0,77.0,22.302,0.578,0.0,0.247,0.176,0.0,0.333,213.0,0.0,0.638,0.638,0.0,0.362,0.493,0.0,0.0,0.0,0.0,0.0,0.0,0.259,0.739,0.261,0.0,1.0,0.311,0.4,0.867,0.867,0.0,0.0,0.0,0.0,0.075,0.075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058,0.0,0.867,26.195,0.058,0.0,37.0,0.0,"<a href=""2669-Zipcode-MA-Economy-data.html"">2669</a>"
2670,0.0,Zipcode,44271.0,54375.0,37.5,708.0,708.0,640.0,68.0,0.0,515.0,22.703,0.475,0.156,0.24,0.116,0.014,0.113,1223.0,0.056,0.579,0.523,0.056,0.421,0.305,178.0,0.134,0.157,0.0,0.135,0.085,0.531,0.792,0.208,0.082,0.353,0.218,0.327,0.892,0.862,0.03,0.013,0.017,0.0,0.021,0.0,0.01,0.011,0.0,0.0,0.01,0.045,0.01,0.024,0.054,0.901,23.233,0.203,125096.25,56.0,26.0,"<a href=""2670-Zipcode-MA-Economy-data.html"">2670</a>"
2671,0.0,Zipcode,50438.0,45250.0,38.8,370.0,370.0,352.0,18.0,0.0,475.0,24.999,0.481,0.028,0.273,0.218,0.0,0.154,845.0,0.021,0.438,0.417,0.021,0.562,0.432,43.0,0.047,0.0,0.0,0.0,0.103,0.451,0.844,0.156,0.116,0.214,0.508,0.251,0.718,0.584,0.134,0.134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.193,0.0,0.089,0.193,0.718,20.989,0.243,12015.385,16.0,37.0,"<a href=""2671-Zipcode-MA-Economy-data.html"">2671</a>"
2672,0.0,Zipcode,100104.0,0.0,43.1,224.0,224.0,224.0,0.0,0.0,24.0,44.665,1.0,0.0,0.0,0.0,0.0,0.116,248.0,0.0,0.903,0.903,0.0,0.097,0.279,0.0,0.0,0.0,0.0,0.0,0.0,0.319,0.82,0.18,0.319,0.0,0.4,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,10.285,0.86,0.0,0.0,8.0,"<a href=""2672-Zipcode-MA-Economy-data.html"">2672</a>"
2673,0.0,Zipcode,50529.0,66518.0,37.0,4900.0,4900.0,4588.0,312.0,0.0,2493.0,26.262,0.678,0.041,0.175,0.097,0.009,0.1,7393.0,0.042,0.663,0.621,0.042,0.337,0.23,488.0,0.057,0.236,0.047,0.145,0.076,0.381,0.723,0.277,0.147,0.422,0.232,0.234,0.887,0.809,0.078,0.047,0.022,0.009,0.051,0.051,0.0,0.0,0.0,0.0,0.0,0.011,0.018,0.032,0.011,0.905,21.963,0.141,32238.275,272.0,114.0,"<a href=""2673-Zipcode-MA-Economy-data.html"">2673</a>"
2675,0.0,Zipcode,59167.0,64063.0,38.1,2724.0,2724.0,2619.0,105.0,0.0,2950.0,29.864,0.472,0.072,0.304,0.148,0.004,0.113,5674.0,0.019,0.48,0.462,0.019,0.52,0.367,458.0,0.072,0.367,0.0,0.09,0.031,0.438,0.714,0.286,0.122,0.433,0.261,0.373,0.853,0.799,0.054,0.05,0.005,0.0,0.011,0.007,0.0,0.004,0.0,0.0,0.002,0.035,0.012,0.087,0.037,0.865,26.091,0.148,52666.379,334.0,198.0,"<a href=""2675-Zipcode-MA-Economy-data.html"">2675</a>"
2702,0.0,Zipcode,59010.0,99120.0,38.5,2595.0,2595.0,2493.0,102.0,0.0,1012.0,29.476,0.824,0.023,0.086,0.06,0.008,0.098,3607.0,0.028,0.719,0.691,0.028,0.281,0.183,149.0,0.033,0.141,0.06,0.309,0.116,0.343,0.736,0.264,0.155,0.386,0.157,0.174,0.965,0.9,0.065,0.054,0.0,0.012,0.005,0.003,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.029,0.0,0.965,32.967,0.0,24914.685,103.0,59.0,"<a href=""2702-Zipcode-MA-Economy-data.html"">2702</a>"
2703,0.0,Zipcode,52708.0,69732.0,38.2,24791.0,24780.0,22916.0,1864.0,11.0,10215.0,26.534,0.81,0.032,0.092,0.057,0.009,0.099,35006.0,0.053,0.708,0.655,0.053,0.292,0.139,4541.0,0.104,0.139,0.103,0.135,0.144,0.417,0.758,0.242,0.154,0.33,0.219,0.105,0.896,0.838,0.058,0.046,0.008,0.004,0.047,0.007,0.0,0.001,0.039,0.001,0.006,0.023,0.005,0.023,0.029,0.901,30.762,0.224,27517.825,938.0,496.0,"<a href=""2703-Zipcode-MA-Economy-data.html"">2703</a>"
2713,0.0,Zipcode,31875.0,36250.0,31.7,45.0,45.0,45.0,0.0,0.0,15.0,19.337,0.479,0.315,0.132,0.074,0.0,0.143,60.0,0.0,0.75,0.75,0.0,0.25,0.071,3.0,0.05,0.333,0.0,0.0,0.107,0.521,0.683,0.317,0.0,0.542,0.273,0.364,0.395,0.326,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.488,0.023,0.093,0.488,0.419,14.615,0.0,157675.0,2.0,1.0,"<a href=""2713-Zipcode-MA-Economy-data.html"">2713</a>"
2715,0.0,Zipcode,67318.0,99830.0,36.9,1823.0,1823.0,1692.0,131.0,0.0,895.0,35.083,0.791,0.018,0.119,0.067,0.006,0.087,2718.0,0.048,0.671,0.623,0.048,0.329,0.275,230.0,0.064,0.096,0.065,0.278,0.087,0.348,0.735,0.265,0.155,0.386,0.269,0.16,0.941,0.856,0.085,0.062,0.012,0.012,0.014,0.014,0.0,0.0,0.0,0.0,0.0,0.014,0.0,0.031,0.014,0.941,29.886,0.0,22339.0,93.0,0.0,"<a href=""2715-Zipcode-MA-Economy-data.html"">2715</a>"
2717,0.0,Zipcode,54250.0,81335.0,38.4,2632.0,2632.0,2499.0,133.0,0.0,1005.0,27.168,0.771,0.094,0.063,0.066,0.005,0.194,3637.0,0.037,0.724,0.687,0.037,0.276,0.17,220.0,0.05,0.155,0.0,0.177,0.073,0.379,0.776,0.224,0.144,0.316,0.238,0.118,0.951,0.899,0.052,0.036,0.016,0.0,0.003,0.0,0.0,0.0,0.003,0.0,0.0,0.0,0.023,0.023,0.0,0.974,29.331,0.0,46788.372,221.0,64.0,"<a href=""2717-Zipcode-MA-Economy-data.html"">2717</a>"
